Date,ID,Date,FCO2 µmol m-2 s-1,FCO2 uncertainty µmol m-2 s-1,PAR µmol m-2 s-1,PAR StD µmol m-2 s-1,AirT,Timestamp_rounded,AirRH,PAR,SW_in,SW_out,LW_in,LW_out,NR01_T,Rain_Tot,WS_ms_S_WVT,WindDir_D1_WVT
2018-03-07 13:30:07,AST_Treat_27,07-Mar-2018 13:30:07,-2.1407,0.32717,655.1439,32.1368,12.85,2018-03-07 13:30:00,43.72,1027.0,443.0609,107.8346,287.8463,372.1583,13.3802,0.0,5.095,306.5
2018-03-14 14:57:58,DON1NEW,14-Mar-2018 14:57:58,-3.8522,0.55518,485.1575,39.4423,8.47,2018-03-14 15:00:00,63.04,1322.0,578.8471,131.3156,280.5601,367.1696,9.6624,0.0,4.712,264.1
2018-03-14 15:02:59,DON1NEW,14-Mar-2018 15:02:59,-5.3075,0.8385,539.9881,23.3072,8.47,2018-03-14 15:00:00,63.04,1322.0,578.8471,131.3156,280.5601,367.1696,9.6624,0.0,4.712,264.1
2018-03-14 15:08:20,DON1NEW,14-Mar-2018 15:08:20,-3.8476,0.55177,336.7931,37.9379,8.47,2018-03-14 15:00:00,63.04,1322.0,578.8471,131.3156,280.5601,367.1696,9.6624,0.0,4.712,264.1
2018-03-14 15:13:08,DON1NEW,14-Mar-2018 15:13:08,-3.7977,0.52899,289.1044,19.7125,8.47,2018-03-14 15:00:00,63.04,1322.0,578.8471,131.3156,280.5601,367.1696,9.6624,0.0,4.712,264.1
2018-03-14 15:53:05,DON1NEW,14-Mar-2018 15:53:05,-3.4734,0.49401,258.4454,51.1522,7.619,2018-03-14 16:00:00,68.3,598.3,259.0975,53.254,332.4694,349.506,7.9439,0.0,6.844,266.9
2018-03-14 15:29:14,DON1NEW,14-Mar-2018 15:29:14,-3.6882,0.52454,304.3784,50.5115,8.19,2018-03-14 15:30:00,61.37,573.2,250.0908,51.8966,336.5972,353.8845,8.7361,0.0,5.908,267.3
2018-03-14 15:37:59,DON1NEW,14-Mar-2018 15:37:59,2.682,0.38092,1.1871,3.5613,8.19,2018-03-14 15:30:00,61.37,573.2,250.0908,51.8966,336.5972,353.8845,8.7361,0.0,5.908,267.3
2018-03-14 15:23:05,DON1NEW,14-Mar-2018 15:23:05,-3.2286,0.53529,329.06,19.7117,8.19,2018-03-14 15:30:00,61.37,573.2,250.0908,51.8966,336.5972,353.8845,8.7361,0.0,5.908,267.3
2018-03-14 15:43:00,DON1NEW,14-Mar-2018 15:43:00,2.5311,0.38833,0.50877,0.78818,8.19,2018-03-14 15:30:00,61.37,573.2,250.0908,51.8966,336.5972,353.8845,8.7361,0.0,5.908,267.3
2018-03-14 15:48:20,DON1NEW,14-Mar-2018 15:48:20,-3.7466,0.53658,311.3555,27.7929,7.619,2018-03-14 16:00:00,68.3,598.3,259.0975,53.254,332.4694,349.506,7.9439,0.0,6.844,266.9
2018-03-14 15:58:00,DON1NEW,14-Mar-2018 15:58:00,-3.5191,0.50331,269.1292,50.2448,7.619,2018-03-14 16:00:00,68.3,598.3,259.0975,53.254,332.4694,349.506,7.9439,0.0,6.844,266.9
2018-03-14 15:18:03,DON1NEW,14-Mar-2018 15:18:03,-2.8836,0.42634,229.3739,26.284,8.19,2018-03-14 15:30:00,61.37,573.2,250.0908,51.8966,336.5972,353.8845,8.7361,0.0,5.908,267.3
2018-01-23 17:22:13,DON1P1,23-Jan-2018 17:22:13,-8.547,1.2652,528.0833,16.4619,8.48,2018-01-23 17:30:00,66.17,760.3,340.0584,67.0095,357.8033,364.2711,9.0688,0.0,1.2,0.0
2018-01-23 15:31:08,DON1P1,23-Jan-2018 15:31:08,-0.40565,0.067961,430.2858,31.0454,9.07,2018-01-23 15:30:00,63.45,803.0,324.7834,64.3077,338.9768,363.7132,9.8654,0.0,4.197,261.7
2018-01-23 17:34:59,DON1P1,23-Jan-2018 17:34:59,-6.2928,0.93161,394.4273,29.9454,8.48,2018-01-23 17:30:00,66.17,760.3,340.0584,67.0095,357.8033,364.2711,9.0688,0.0,1.2,0.0
2018-01-23 18:16:01,DON1P1,23-Jan-2018 18:16:01,-8.742,1.3499,685.033,65.6617,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-05-17 17:08:26,DON1P1,17-May-2018 17:08:26,-3.3025,0.59764,420.6352,57.8275,4.272,2018-05-17 17:00:00,88.9,198.8,126.2281,24.682,347.2378,325.8933,4.3567,0.0,0.649,0.0
2018-05-17 17:18:59,DON1P1,17-May-2018 17:18:59,-2.4949,0.4063,230.6822,55.0963,4.786,2018-05-17 17:30:00,88.4,319.0,226.1776,47.6289,354.5863,335.7423,5.7331,0.0,1.703,91.4
2018-05-17 17:25:20,DON1P1,17-May-2018 17:25:20,0.96791,0.28194,7.6313,12.4369,4.786,2018-05-17 17:30:00,88.4,319.0,226.1776,47.6289,354.5863,335.7423,5.7331,0.0,1.703,91.4
2018-05-17 17:31:17,DON1P1,17-May-2018 17:31:17,1.1603,0.17463,0.11741,0.42332,4.786,2018-05-17 17:30:00,88.4,319.0,226.1776,47.6289,354.5863,335.7423,5.7331,0.0,1.703,91.4
2018-05-17 17:57:01,DON1P1,17-May-2018 17:57:01,-1.6401,0.28937,147.4742,20.3944,5.284,2018-05-17 18:00:00,82.7,253.3,188.2612,40.6979,355.9975,334.714,6.0798,0.0,1.488,26.46
2018-01-23 18:10:26,DON1P1,23-Jan-2018 18:10:26,-7.1481,1.4515,415.2424,35.3281,8.6,2018-01-23 18:00:00,64.33,452.7,194.6282,38.6303,358.4514,355.4882,8.7458,1.4,2.388,306.2
2018-05-17 17:00:58,DON1P1,17-May-2018 17:00:58,-2.9828,0.48319,352.8696,27.9434,4.272,2018-05-17 17:00:00,88.9,198.8,126.2281,24.682,347.2378,325.8933,4.3567,0.0,0.649,0.0
2018-11-29 15:46:28,DON1P1,29-Nov-2018 15:46:28,2.8767,0.61419,8.2418,8.6742,14.38,2018-11-29 16:00:00,57.77,586.3,249.2333,43.07125,347.6693,391.7839,14.60624,0.0,4.94,307.0
2018-11-29 15:57:56,DON1P1,29-Nov-2018 15:57:56,-5.151,0.78623,412.8915,25.6875,14.38,2018-11-29 16:00:00,57.77,586.3,249.2333,43.07125,347.6693,391.7839,14.60624,0.0,4.94,307.0
2019-01-17 17:36:41,DON1P1,17-Jan-2019 17:36:41,2.3731,0.35595,5.5963,9.0466,12.25,2019-01-17 17:30:00,62.15,407.9,176.7457,30.76234,350.2423,382.8285,12.98407,0.0,4.509,195.9
2019-01-17 17:50:16,DON1P1,17-Jan-2019 17:50:16,2.253,0.32977,17.0068,16.4011,11.11,2019-01-17 18:00:00,70.0,292.7,123.8109,21.52668,348.9106,376.3224,11.84993,0.0,4.506,161.0
2019-01-17 18:27:31,DON1P1,17-Jan-2019 18:27:31,-1.3572,0.27942,105.3114,6.7109,10.25,2019-01-17 18:30:00,72.26,268.7,114.0086,19.86405,347.8143,372.4914,11.17995,0.0,4.409,156.4
2019-01-17 18:34:11,DON1P1,17-Jan-2019 18:34:11,-1.7527,0.28996,118.8569,23.8888,10.25,2019-01-17 18:30:00,72.26,268.7,114.0086,19.86405,347.8143,372.4914,11.17995,0.0,4.409,156.4
2018-01-23 17:28:05,DON1P1,23-Jan-2018 17:28:05,-8.0106,1.2431,478.0223,21.1808,8.48,2018-01-23 17:30:00,66.17,760.3,340.0584,67.0095,357.8033,364.2711,9.0688,0.0,1.2,0.0
2018-11-29 15:53:08,DON1P1,29-Nov-2018 15:53:08,3.16,0.48469,0.0,0.0,14.38,2018-11-29 16:00:00,57.77,586.3,249.2333,43.07125,347.6693,391.7839,14.60624,0.0,4.94,307.0
2018-05-17 15:31:15,DON1P1,17-May-2018 15:31:15,0.64142,0.10534,6.8173,12.1687,3.652,2018-05-17 15:30:00,91.8,309.4,268.4833,53.4461,347.4557,324.0819,4.323,0.0,1.048,39.03
2018-05-17 18:01:59,DON1P1,17-May-2018 18:01:59,-1.9015,0.42215,183.6591,27.1427,5.284,2018-05-17 18:00:00,82.7,253.3,188.2612,40.6979,355.9975,334.714,6.0798,0.0,1.488,26.46
2018-05-17 15:20:17,DON1P1,17-May-2018 15:20:17,-2.2905,0.36576,272.5451,38.2565,3.652,2018-05-17 15:30:00,91.8,309.4,268.4833,53.4461,347.4557,324.0819,4.323,0.0,1.048,39.03
2018-01-23 18:23:59,DON1P1,23-Jan-2018 18:23:59,-8.221,1.2611,765.9244,39.0723,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-01-23 18:30:14,DON1P1,23-Jan-2018 18:30:14,-9.5814,1.4144,1098.6837,71.9954,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-01-23 18:34:35,DON1P1,23-Jan-2018 18:34:35,-7.3569,1.0812,478.2512,64.7331,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-01-23 18:38:59,DON1P1,23-Jan-2018 18:38:59,-6.423,0.94932,395.6386,25.8876,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-01-23 18:43:58,DON1P1,23-Jan-2018 18:43:58,3.1678,0.47676,6.8681,10.7381,8.64,2018-01-23 18:30:00,68.95,993.0,468.5805,90.0675,361.2571,367.8985,8.7665,0.0,0.861,0.0
2018-01-23 18:49:20,DON1P1,23-Jan-2018 18:49:20,2.583,0.43877,5.8506,14.3311,9.69,2018-01-23 19:00:00,64.65,665.0,294.2212,57.7122,366.2602,367.8631,10.1965,0.0,2.783,279.8
2018-05-17 15:25:59,DON1P1,17-May-2018 15:25:59,-2.1506,0.31134,221.2339,36.5743,3.652,2018-05-17 15:30:00,91.8,309.4,268.4833,53.4461,347.4557,324.0819,4.323,0.0,1.048,39.03
2018-02-01 20:14:14,DON1P1,01-Feb-2018 20:14:14,-2.1345,0.33522,183.1503,15.4144,14.22,2018-02-01 20:00:00,66.57,471.4,181.0915,32.9401,380.5782,384.6934,15.0505,0.0,2.018,258.5
2018-02-01 20:06:59,DON1P1,01-Feb-2018 20:06:59,-1.1041,0.22457,155.4234,35.6819,14.22,2018-02-01 20:00:00,66.57,471.4,181.0915,32.9401,380.5782,384.6934,15.0505,0.0,2.018,258.5
2018-02-01 20:42:59,DON1P1,01-Feb-2018 20:42:59,-4.1959,0.62398,279.4738,34.1659,14.93,2018-02-01 20:30:00,65.25,400.3,151.3789,28.7074,382.8959,380.5397,15.1497,0.0,4.403,268.3
2018-05-17 15:14:59,DON1P1,17-May-2018 15:14:59,-2.0205,0.50773,206.0441,10.1699,2.201,2018-05-17 15:00:00,93.2,253.7,193.3995,48.5931,339.691,315.8736,2.7559,0.0,1.923,16.73
2018-02-01 20:19:11,DON1P1,01-Feb-2018 20:19:11,-2.6434,0.38872,214.8963,15.4747,14.93,2018-02-01 20:30:00,65.25,400.3,151.3789,28.7074,382.8959,380.5397,15.1497,0.0,4.403,268.3
2018-02-01 20:24:56,DON1P1,01-Feb-2018 20:24:56,-4.5329,0.70216,303.1519,41.5501,14.93,2018-02-01 20:30:00,65.25,400.3,151.3789,28.7074,382.8959,380.5397,15.1497,0.0,4.403,268.3
2018-02-01 20:31:26,DON1P1,01-Feb-2018 20:31:26,-3.7879,0.66378,275.9464,15.7655,14.93,2018-02-01 20:30:00,65.25,400.3,151.3789,28.7074,382.8959,380.5397,15.1497,0.0,4.403,268.3
2018-02-01 20:37:08,DON1P1,01-Feb-2018 20:37:08,-1.1754,0.19401,151.2898,25.7524,14.93,2018-02-01 20:30:00,65.25,400.3,151.3789,28.7074,382.8959,380.5397,15.1497,0.0,4.403,268.3
2019-01-18 17:48:01,DON1P2,18-Jan-2019 17:48:01,-4.927,0.72447,1494.5065,100.6958,,2019-01-18 18:00:00,,,,,,,,,,
2019-01-18 17:43:16,DON1P2,18-Jan-2019 17:43:16,6.5931,0.99961,3.2705,8.653,,2019-01-18 17:30:00,,,,,,,,,,
2019-01-18 17:36:59,DON1P2,18-Jan-2019 17:36:59,6.0663,0.92683,3.8156,9.3464,,2019-01-18 17:30:00,,,,,,,,,,
2019-01-18 16:21:08,DON1P2,18-Jan-2019 16:21:08,-7.8482,1.3824,810.1348,81.9504,,2019-01-18 16:30:00,,,,,,,,,,
2019-01-18 16:16:23,DON1P2,18-Jan-2019 16:16:23,4.4496,0.70846,0.0,0.0,,2019-01-18 16:30:00,,,,,,,,,,
2019-01-18 15:08:59,DON1P2,18-Jan-2019 15:08:59,-9.56,1.4243,1502.341,39.4313,,2019-01-18 15:00:00,,,,,,,,,,
2018-11-29 14:36:58,DON1P2,29-Nov-2018 14:36:58,-4.5019,0.68809,357.1431,33.0296,15.67,2018-11-29 14:30:00,52.3,934.0,423.9497,74.31904,336.0017,406.4688,16.23883,0.0,6.586,315.4
2018-11-29 14:31:14,DON1P2,29-Nov-2018 14:31:14,-4.9452,0.77766,376.5074,35.0694,15.67,2018-11-29 14:30:00,52.3,934.0,423.9497,74.31904,336.0017,406.4688,16.23883,0.0,6.586,315.4
2018-11-29 13:13:58,DON1P2,29-Nov-2018 13:13:58,-4.8197,0.7304,1136.295,27.2659,16.41,2018-11-29 13:00:00,51.93,1616.0,741.9858,135.2699,318.8322,429.7549,17.88596,0.0,3.343,282.0
2018-11-29 13:18:59,DON1P2,29-Nov-2018 13:18:59,-4.8819,0.77345,1220.7477,89.649,17.95,2018-11-29 13:30:00,44.34,1798.0,826.955,149.8364,317.8756,435.2712,19.11529,0.0,4.508,301.4
2018-11-29 15:22:58,DON1P2,29-Nov-2018 15:22:58,-3.7575,0.62307,253.1035,37.577,14.24,2018-11-29 15:30:00,57.18,470.5,196.2012,33.63373,348.1499,389.6422,14.47479,0.0,5.456,312.0
2018-11-29 14:49:29,DON1P2,29-Nov-2018 14:49:29,4.0045,0.59172,4.388,9.0014,14.51,2018-11-29 15:00:00,56.62,588.2,254.4043,44.72955,342.0099,393.7891,14.8395,0.0,5.693,313.0
2018-11-29 14:43:19,DON1P2,29-Nov-2018 14:43:19,3.7576,0.60795,2.2894,5.6078,15.67,2018-11-29 14:30:00,52.3,934.0,423.9497,74.31904,336.0017,406.4688,16.23883,0.0,6.586,315.4
2019-01-18 15:03:59,DON1P2,18-Jan-2019 15:03:59,-10.9626,1.6164,1110.5394,85.4036,,2019-01-18 15:00:00,,,,,,,,,,
2019-01-18 19:24:10,DONP3,18-Jan-2019 19:24:10,4.8408,0.69894,4.5788,9.7898,,2019-01-18 19:30:00,,,,,,,,,,
2019-01-18 19:17:40,DONP3,18-Jan-2019 19:17:40,11.4552,2.5717,2.1368,5.6057,,2019-01-18 19:30:00,,,,,,,,,,
2019-01-18 19:33:59,DONP3,18-Jan-2019 19:33:59,-4.0848,0.60545,389.3852,37.3358,,2019-01-18 19:30:00,,,,,,,,,,
2019-01-18 19:28:35,DONP3,18-Jan-2019 19:28:35,-4.5843,0.65523,422.7719,44.8379,,2019-01-18 19:30:00,,,,,,,,,,
2018-05-17 17:36:58,SPH1P1,17-May-2018 17:36:58,0.16987,0.05436,4.6551,6.9762,4.786,2018-05-17 17:30:00,88.4,319.0,226.1776,47.6289,354.5863,335.7423,5.7331,0.0,1.703,91.4
2018-05-17 15:08:59,SPH1P1,17-May-2018 15:08:59,-0.2427,0.056242,284.0911,23.1769,2.201,2018-05-17 15:00:00,93.2,253.7,193.3995,48.5931,339.691,315.8736,2.7559,0.0,1.923,16.73
2018-05-17 15:05:06,SPH1P1,17-May-2018 15:05:06,-0.28744,0.051126,259.234,52.9666,2.201,2018-05-17 15:00:00,93.2,253.7,193.3995,48.5931,339.691,315.8736,2.7559,0.0,1.923,16.73
2018-03-07 21:17:58,SPH1P1,07-Mar-2018 21:17:58,-0.88858,0.22325,248.3976,49.0491,10.77,2018-03-07 21:30:00,68.35,616.3,277.6009,58.9284,291.5928,364.9166,11.693,0.0,4.522,131.5
2018-03-07 21:11:38,SPH1P1,07-Mar-2018 21:11:38,0.55518,0.094508,2.6934,5.6987,11.38,2018-03-07 21:00:00,66.33,850.0,380.2278,80.3681,300.2415,376.8413,12.9535,0.0,4.315,134.1
2018-03-07 21:04:23,SPH1P1,07-Mar-2018 21:04:23,0.80187,0.2061,3.5613,5.8451,11.38,2018-03-07 21:00:00,66.33,850.0,380.2278,80.3681,300.2415,376.8413,12.9535,0.0,4.315,134.1
2018-03-07 20:57:59,SPH1P1,07-Mar-2018 20:57:59,0.62621,0.24574,5.4509,11.9483,11.38,2018-03-07 21:00:00,66.33,850.0,380.2278,80.3681,300.2415,376.8413,12.9535,0.0,4.315,134.1
2018-03-07 20:35:59,SPH1P1,07-Mar-2018 20:35:59,0.044332,0.029115,546.9798,113.3313,11.93,2018-03-07 20:30:00,60.69,1054.0,468.3315,99.4811,303.1062,386.027,14.102,0.0,3.277,178.4
2018-03-07 20:18:00,SPH1P1,07-Mar-2018 20:18:00,-0.13739,0.082074,184.8292,50.8061,11.93,2018-03-07 20:30:00,60.69,1054.0,468.3315,99.4811,303.1062,386.027,14.102,0.0,3.277,178.4
2018-03-07 20:12:00,SPH1P1,07-Mar-2018 20:12:00,-0.16062,0.10618,231.0746,33.5251,13.61,2018-03-07 20:00:00,46.89,1153.0,508.2182,108.2168,293.962,388.5593,15.0025,0.0,4.155,255.5
2018-03-07 20:08:59,SPH1P1,07-Mar-2018 20:08:59,0.06261,0.041123,626.2723,38.1868,13.61,2018-03-07 20:00:00,46.89,1153.0,508.2182,108.2168,293.962,388.5593,15.0025,0.0,4.155,255.5
2018-05-17 17:13:06,SPH1P1,17-May-2018 17:13:06,-0.52733,0.10455,360.4863,62.1461,4.272,2018-05-17 17:00:00,88.9,198.8,126.2281,24.682,347.2378,325.8933,4.3567,0.0,0.649,0.0
2018-02-01 21:32:59,SPH1P1,01-Feb-2018 21:32:59,0.95292,0.20104,0.0,0.0,14.97,2018-02-01 21:30:00,67.99,617.2,243.2382,47.3642,356.8611,383.8604,15.3973,0.0,3.314,268.5
2018-02-01 21:28:05,SPH1P1,01-Feb-2018 21:28:05,0.6312,0.12416,0.19079,0.52133,14.97,2018-02-01 21:30:00,67.99,617.2,243.2382,47.3642,356.8611,383.8604,15.3973,0.0,3.314,268.5
2018-02-01 21:25:05,SPH1P1,01-Feb-2018 21:25:05,-2.6775,0.40065,333.2954,60.1768,14.97,2018-02-01 21:30:00,67.99,617.2,243.2382,47.3642,356.8611,383.8604,15.3973,0.0,3.314,268.5
2018-02-01 21:22:14,SPH1P1,01-Feb-2018 21:22:14,-2.7255,0.40199,347.806,23.2339,14.97,2018-02-01 21:30:00,67.99,617.2,243.2382,47.3642,356.8611,383.8604,15.3973,0.0,3.314,268.5
2018-02-01 21:20:05,SPH1P1,01-Feb-2018 21:20:05,-2.5461,0.38073,356.8039,14.9887,14.97,2018-02-01 21:30:00,67.99,617.2,243.2382,47.3642,356.8611,383.8604,15.3973,0.0,3.314,268.5
2018-02-01 21:14:29,SPH1P1,01-Feb-2018 21:14:29,-2.6231,0.43443,355.0063,7.044,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-02-01 21:08:59,SPH1P1,01-Feb-2018 21:08:59,-2.636,0.43437,345.5872,15.2335,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-02-01 21:04:05,SPH1P1,01-Feb-2018 21:04:05,-2.6818,0.4031,360.7679,6.4205,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-02-01 21:00:02,SPH1P1,01-Feb-2018 21:00:02,-3.2194,0.47468,440.8962,31.7611,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-02-01 20:55:17,SPH1P1,01-Feb-2018 20:55:17,-2.6542,0.41733,346.2413,17.6331,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-02-01 20:49:59,SPH1P1,01-Feb-2018 20:49:59,-2.0958,0.34675,224.6135,30.3784,14.56,2018-02-01 21:00:00,68.37,505.9,195.5737,37.1982,374.3685,380.592,14.8949,0.0,4.083,270.7
2018-05-17 17:43:55,SPH1P1,17-May-2018 17:43:55,0.063559,0.024184,13.9906,20.9924,4.786,2018-05-17 17:30:00,88.4,319.0,226.1776,47.6289,354.5863,335.7423,5.7331,0.0,1.703,91.4
2018-03-07 19:55:59,SPH1P1,07-Mar-2018 19:55:59,0.03207,0.026575,592.4767,171.9042,13.61,2018-03-07 20:00:00,46.89,1153.0,508.2182,108.2168,293.962,388.5593,15.0025,0.0,4.155,255.5
2018-05-17 17:50:30,SPH1P1,17-May-2018 17:50:30,-0.22623,0.040771,140.2675,37.5436,5.284,2018-05-17 18:00:00,82.7,253.3,188.2612,40.6979,355.9975,334.714,6.0798,0.0,1.488,26.46
2018-11-29 15:33:08,SPH1P1,29-Nov-2018 15:33:08,-2.0018,0.30788,352.1481,72.6843,14.24,2018-11-29 15:30:00,57.18,470.5,196.2012,33.63373,348.1499,389.6422,14.47479,0.0,5.456,312.0
2018-11-29 15:29:17,SPH1P1,29-Nov-2018 15:29:17,-1.8006,0.36321,285.6272,25.209,14.24,2018-11-29 15:30:00,57.18,470.5,196.2012,33.63373,348.1499,389.6422,14.47479,0.0,5.456,312.0
2019-01-17 18:11:16,SPH1P1,17-Jan-2019 18:11:16,-1.1263,0.24283,113.1607,18.3453,11.11,2019-01-17 18:00:00,70.0,292.7,123.8109,21.52668,348.9106,376.3224,11.84993,0.0,4.506,161.0
2019-01-17 18:19:38,SPH1P1,17-Jan-2019 18:19:38,-1.2097,0.2012,140.7968,32.4481,10.25,2019-01-17 18:30:00,72.26,268.7,114.0086,19.86405,347.8143,372.4914,11.17995,0.0,4.409,156.4
2019-01-17 18:01:40,SPH1P1,17-Jan-2019 18:01:40,0.54787,0.12456,4.0238,8.7216,11.11,2019-01-17 18:00:00,70.0,292.7,123.8109,21.52668,348.9106,376.3224,11.84993,0.0,4.506,161.0
2019-01-17 17:55:11,SPH1P1,17-Jan-2019 17:55:11,0.68402,0.10548,4.1577,10.4547,11.11,2019-01-17 18:00:00,70.0,292.7,123.8109,21.52668,348.9106,376.3224,11.84993,0.0,4.506,161.0
2018-11-29 15:39:59,SPH1P1,29-Nov-2018 15:39:59,0.67458,0.12279,8.564,12.8139,14.24,2018-11-29 15:30:00,57.18,470.5,196.2012,33.63373,348.1499,389.6422,14.47479,0.0,5.456,312.0
2018-03-14 21:05:35,SPH1P2,14-Mar-2018 21:05:35,0.53169,0.12342,1.1871,1.9868,8.22,2018-03-14 21:00:00,67.5,451.6,223.9857,50.2593,307.9343,344.6687,8.2303,0.0,5.398,242.0
2018-03-14 21:00:44,SPH1P2,14-Mar-2018 21:00:44,0.14811,0.045657,8.5979,20.6233,8.22,2018-03-14 21:00:00,67.5,451.6,223.9857,50.2593,307.9343,344.6687,8.2303,0.0,5.398,242.0
2018-03-14 20:55:00,SPH1P2,14-Mar-2018 20:55:00,-0.70561,0.11123,172.5158,30.4116,8.22,2018-03-14 21:00:00,67.5,451.6,223.9857,50.2593,307.9343,344.6687,8.2303,0.0,5.398,242.0
2019-01-18 17:17:59,SPH1P2,18-Jan-2019 17:17:59,1.292,0.33456,1.221,1.99,,2019-01-18 17:30:00,,,,,,,,,,
2018-03-14 20:47:23,SPH1P2,14-Mar-2018 20:47:23,-1.4826,0.24179,385.3788,43.4352,8.22,2018-03-14 21:00:00,67.5,451.6,223.9857,50.2593,307.9343,344.6687,8.2303,0.0,5.398,242.0
2018-03-14 20:40:53,SPH1P2,14-Mar-2018 20:40:53,-1.8953,0.33157,334.4401,107.553,8.39,2018-03-14 20:30:00,67.58,459.2,209.7896,46.3905,326.2081,349.5357,8.5959,0.0,7.462,261.1
2018-03-14 20:36:02,SPH1P2,14-Mar-2018 20:36:02,-1.1512,0.18664,171.2455,32.6031,8.39,2018-03-14 20:30:00,67.58,459.2,209.7896,46.3905,326.2081,349.5357,8.5959,0.0,7.462,261.1
2019-01-18 16:46:17,SPH1P2,18-Jan-2019 16:46:17,-3.5951,0.54305,1066.3196,267.6362,,2019-01-18 17:00:00,,,,,,,,,,
2019-01-18 16:40:16,SPH1P2,18-Jan-2019 16:40:16,-3.6236,0.55881,840.093,79.5159,,2019-01-18 16:30:00,,,,,,,,,,
2019-01-18 17:23:17,SPH1P2,18-Jan-2019 17:23:17,-2.5606,0.43544,1132.0434,392.5297,,2019-01-18 17:30:00,,,,,,,,,,
2019-01-18 17:30:23,SPH1P2,18-Jan-2019 17:30:23,1.6825,0.2792,1.1629,3.198,,2019-01-18 17:30:00,,,,,,,,,,
2019-01-18 17:08:34,SPH1P2,18-Jan-2019 17:08:34,-3.2627,0.52257,1231.6248,263.3001,,2019-01-18 17:00:00,,,,,,,,,,
2018-03-14 20:51:11,SPH1P2,14-Mar-2018 20:51:11,-1.4992,0.24437,268.6204,112.3252,8.22,2018-03-14 21:00:00,67.5,451.6,223.9857,50.2593,307.9343,344.6687,8.2303,0.0,5.398,242.0
2019-01-17 17:03:08,SPH2P1,17-Jan-2019 17:03:08,-0.54621,0.11984,200.9957,57.6295,13.57,2019-01-17 17:00:00,55.97,1134.0,525.1799,91.74158,343.7193,403.0904,14.65963,0.0,5.754,265.8
2019-01-17 17:09:25,SPH2P1,17-Jan-2019 17:09:25,0.33361,0.061797,8.1909,16.1498,13.57,2019-01-17 17:00:00,55.97,1134.0,525.1799,91.74158,343.7193,403.0904,14.65963,0.0,5.754,265.8
2019-01-17 16:59:01,SPH2P1,17-Jan-2019 16:59:01,-1.3633,0.26003,341.2264,48.6558,13.57,2019-01-17 17:00:00,55.97,1134.0,525.1799,91.74158,343.7193,403.0904,14.65963,0.0,5.754,265.8
2019-01-17 16:54:34,SPH2P1,17-Jan-2019 16:54:34,-1.3793,0.21512,417.8879,58.4988,13.57,2019-01-17 17:00:00,55.97,1134.0,525.1799,91.74158,343.7193,403.0904,14.65963,0.0,5.754,265.8
2018-11-29 16:51:42,SPH2P1,29-Nov-2018 16:51:42,-0.57882,0.10542,435.2281,100.0179,14.83,2018-11-29 17:00:00,57.34,891.0,391.7599,67.53268,353.5254,404.6953,15.65709,0.0,3.837,275.1
2018-11-29 16:46:05,SPH2P1,29-Nov-2018 16:46:05,0.38308,0.075247,4.6805,7.8638,14.83,2018-11-29 17:00:00,57.34,891.0,391.7599,67.53268,353.5254,404.6953,15.65709,0.0,3.837,275.1
2018-11-29 16:42:29,SPH2P1,29-Nov-2018 16:42:29,1.0716,0.21762,3.1615,8.6848,14.65,2018-11-29 16:30:00,57.32,756.5,327.442,57.10345,349.5798,398.8543,15.15617,0.0,3.966,286.9
2018-11-29 16:10:19,SPH2P1,29-Nov-2018 16:10:19,-1.2397,0.26578,396.5713,20.2806,14.38,2018-11-29 16:00:00,57.77,586.3,249.2333,43.07125,347.6693,391.7839,14.60624,0.0,4.94,307.0
2018-11-29 16:04:59,SPH2P1,29-Nov-2018 16:04:59,-0.77975,0.35736,427.3507,16.0366,14.38,2018-11-29 16:00:00,57.77,586.3,249.2333,43.07125,347.6693,391.7839,14.60624,0.0,4.94,307.0
2019-01-17 17:15:45,SPH2P1,17-Jan-2019 17:15:45,0.42332,0.071209,6.9699,12.5454,12.25,2019-01-17 17:30:00,62.15,407.9,176.7457,30.76234,350.2423,382.8285,12.98407,0.0,4.509,195.9
